@relation dataset_preprocessed-weka.filters.unsupervised.attribute.NumericToNominal-R2

@attribute CdS {CdS1,CdS2,CdS3}
@attribute Coorte {2010,2011,2012,2013,2014,2015,2016}
@attribute Genere {M,F}
@attribute Voto_test numeric
@attribute Crediti_convoto numeric
@attribute Crediti_totali numeric
@attribute Voto_medio numeric
@attribute Scuola_provenienza {LC,LS,TC,IT,Altro,IP}
@attribute Esame_Matematica {EsameMatematica,'Non superato'}
@attribute Voto_Matematica numeric

@data
CdS2,2014,M,0.56,24,27,22,IT,EsameMatematica,25
CdS2,2014,M,0.48,0,3,0,TC,'Non superato',0
CdS2,2014,F,0.4,12,12,30,LC,'Non superato',0
CdS2,2014,M,0.92,57,57,30,LS,EsameMatematica,31
CdS2,2014,M,0.4,12,12,30,Altro,EsameMatematica,24
CdS2,2014,M,0.6,24,24,24,IT,'Non superato',0
CdS2,2014,M,0.32,12,15,19,LS,'Non superato',0
CdS2,2014,M,0.4,0,3,0,Altro,'Non superato',0
CdS2,2014,M,0.64,24,24,20,IT,EsameMatematica,20
CdS2,2014,M,0.92,24,27,23,LS,EsameMatematica,23
CdS2,2014,M,0.76,24,24,25,Altro,'Non superato',0
CdS2,2014,F,0.2,24,24,18,TC,EsameMatematica,18
CdS2,2014,M,0.68,0,3,0,Altro,'Non superato',0
CdS2,2014,M,0,9,108,25,LS,EsameMatematica,0
CdS2,2014,M,0.84,36,36,28,IT,EsameMatematica,28
CdS3,2014,F,0.76,30,33,22,LS,EsameMatematica,19
CdS3,2014,M,0.64,15,30,23,LC,EsameMatematica,23
CdS3,2014,F,0.92,48,51,30,LS,EsameMatematica,31
CdS3,2014,M,0.68,24,27,25,LS,EsameMatematica,26
CdS3,2014,M,0.96,57,60,27,LS,EsameMatematica,28
CdS3,2014,F,1,57,60,28,LS,EsameMatematica,31
CdS3,2014,M,0.52,0,3,0,IT,'Non superato',0
CdS3,2014,F,0.56,0,3,0,IT,'Non superato',0
CdS3,2014,F,0.8,48,48,24,LS,EsameMatematica,25
CdS3,2014,F,0.92,0,3,0,LS,EsameMatematica,27
CdS3,2014,F,0.52,0,3,0,Altro,'Non superato',0
CdS3,2014,M,0.64,48,51,22,LS,EsameMatematica,23
CdS3,2014,M,1,57,60,29,LS,EsameMatematica,31
CdS3,2014,M,0.88,0,3,0,LS,'Non superato',0
CdS3,2014,M,0.88,9,9,28,LS,EsameMatematica,30
CdS3,2014,M,0.96,48,51,26,LS,EsameMatematica,27
CdS3,2014,F,0.68,30,33,19,LS,EsameMatematica,19
CdS3,2014,M,0.92,24,27,28,LS,EsameMatematica,30
CdS3,2014,M,0.72,0,3,0,LS,'Non superato',0
CdS3,2014,F,0.56,0,3,0,TC,'Non superato',0
CdS3,2014,F,0.68,0,3,0,LS,'Non superato',0
CdS3,2014,M,0.76,39,42,24,LS,EsameMatematica,24
CdS3,2014,F,0.76,39,39,25,LS,EsameMatematica,23
CdS3,2014,M,0.56,15,15,20,IT,EsameMatematica,21
CdS3,2014,M,1,48,51,28,LS,EsameMatematica,26
CdS3,2014,F,0.64,30,30,25,LS,EsameMatematica,25
CdS3,2014,F,0.72,39,42,22,LS,EsameMatematica,24
CdS3,2014,F,0.84,15,18,26,LS,EsameMatematica,26
CdS3,2014,F,0.56,24,24,22,LC,'Non superato',0
CdS3,2014,M,1,57,60,29,LS,EsameMatematica,31
CdS3,2014,F,0.64,15,18,22,LC,EsameMatematica,21
CdS3,2014,M,0.84,33,36,29,LS,EsameMatematica,30
CdS3,2014,M,0.76,15,18,21,LS,EsameMatematica,19
CdS3,2014,M,0.8,30,33,21,IT,EsameMatematica,23
CdS3,2014,F,0.76,39,39,24,LS,EsameMatematica,26
CdS3,2014,F,0.84,48,51,26,LS,EsameMatematica,28
CdS3,2014,F,0.68,33,36,23,LC,EsameMatematica,26
CdS3,2014,F,0.88,48,51,26,LS,EsameMatematica,28
CdS3,2014,F,0,18,21,29,LS,'Non superato',0
CdS3,2014,F,0.92,39,39,29,LS,EsameMatematica,30
CdS3,2014,M,0.88,24,24,22,LS,EsameMatematica,23
CdS3,2014,M,0.84,39,42,25,LS,EsameMatematica,27
CdS3,2014,M,0.68,0,3,0,LS,'Non superato',0
CdS3,2014,F,0.64,48,51,24,LS,EsameMatematica,20
CdS3,2014,F,0.8,15,18,22,LS,EsameMatematica,22
CdS3,2014,F,1,48,51,28,TC,EsameMatematica,28
CdS3,2014,F,0.88,57,60,28,LS,EsameMatematica,28
CdS3,2014,F,0.8,30,33,23,LS,EsameMatematica,23
CdS3,2014,F,0.96,24,27,20,LS,EsameMatematica,24
CdS3,2014,F,0.76,0,3,0,LS,'Non superato',0
CdS3,2014,M,0.8,48,51,25,LS,EsameMatematica,25
CdS3,2014,F,0.84,48,48,29,LS,EsameMatematica,30
CdS3,2014,F,0.68,0,3,0,Altro,'Non superato',0
CdS3,2014,F,0.8,48,51,24,LS,EsameMatematica,24
CdS1,2015,M,0.727273,6,6,21,LS,'Non superato',0
CdS1,2015,M,0.681818,33,36,22,LS,EsameMatematica,27
CdS1,2015,M,0.590909,21,24,20,LS,EsameMatematica,22
CdS1,2015,F,0.636364,0,3,0,LC,'Non superato',0
CdS1,2015,M,0.590909,18,21,21,LS,EsameMatematica,19
CdS1,2015,F,0.636364,0,3,0,Altro,'Non superato',0
CdS1,2015,F,0,0,3,0,Altro,'Non superato',0
CdS1,2015,F,0.818182,12,15,20,LS,EsameMatematica,20
CdS1,2015,M,0.727273,18,18,21,LS,EsameMatematica,20
CdS1,2015,M,0.636364,33,33,24,IT,EsameMatematica,20
CdS1,2015,M,0.954545,45,48,26,LS,EsameMatematica,26
CdS1,2015,F,0.818182,45,48,25,LS,EsameMatematica,23
CdS1,2015,F,0.772727,21,24,23,LS,EsameMatematica,18
CdS1,2015,M,0.909091,57,60,28,LS,EsameMatematica,28
CdS1,2015,M,0.818182,33,36,23,LS,EsameMatematica,23
CdS1,2015,M,0.227273,0,3,0,LS,'Non superato',0
CdS1,2015,F,0.590909,15,18,22,LC,EsameMatematica,19
CdS1,2015,F,0.772727,27,30,23,LS,EsameMatematica,24
CdS1,2015,M,0.636364,27,30,23,LS,EsameMatematica,23
CdS1,2015,M,0.909091,45,48,24,LS,EsameMatematica,26
CdS1,2015,F,0.454545,0,3,0,Altro,EsameMatematica,19
CdS1,2015,F,0.545455,33,36,23,LS,EsameMatematica,21
CdS1,2015,F,0.863636,30,33,22,LS,EsameMatematica,21
CdS1,2015,M,1,57,60,30,LS,EsameMatematica,31
CdS1,2015,M,0.954545,45,45,28,LS,EsameMatematica,30
CdS1,2015,M,0.681818,33,36,23,LS,EsameMatematica,25
CdS1,2015,M,0.545455,12,12,22,LS,'Non superato',0
CdS1,2015,M,0.772727,12,27,18,LS,EsameMatematica,18
CdS1,2015,F,0.772727,33,36,24,LC,EsameMatematica,25
CdS1,2015,M,0.681818,33,36,22,LS,EsameMatematica,21
CdS1,2015,M,0.954545,45,48,22,LS,EsameMatematica,22
CdS1,2015,M,0.454545,0,3,0,IT,'Non superato',0
CdS1,2015,M,1,45,48,24,LS,EsameMatematica,24
CdS1,2015,F,0.318182,0,3,0,LC,'Non superato',0
CdS1,2015,F,0.863636,39,42,24,LS,EsameMatematica,19
CdS1,2015,M,0.909091,33,36,22,LS,EsameMatematica,20
CdS1,2015,M,0.863636,33,36,22,LS,EsameMatematica,21
CdS1,2015,M,0.5,6,9,24,LS,'Non superato',0
CdS1,2015,M,0.954545,57,60,25,LS,EsameMatematica,22
CdS1,2015,F,0.909091,0,9,0,LS,'Non superato',0
CdS1,2015,M,0.909091,57,60,29,LS,EsameMatematica,31
CdS1,2015,F,0.772727,9,12,25,LS,'Non superato',0
CdS1,2015,F,0.181818,9,12,25,LS,'Non superato',0
CdS1,2015,F,0.909091,6,9,23,LS,EsameMatematica,27
CdS1,2015,M,0.909091,45,48,25,LS,EsameMatematica,26
CdS1,2015,M,0.863636,27,30,22,LS,EsameMatematica,19
CdS1,2015,M,0.772727,0,3,0,Altro,'Non superato',0
CdS1,2015,M,0.954545,39,39,20,LS,EsameMatematica,20
CdS1,2015,F,0.590909,15,15,25,LS,'Non superato',0
CdS1,2015,F,0.227273,0,3,0,Altro,'Non superato',0
CdS1,2015,F,0.272727,0,6,0,LC,'Non superato',0
CdS1,2015,M,0.545455,27,27,19,Altro,EsameMatematica,18
CdS1,2015,M,0.954545,9,9,28,LS,EsameMatematica,28
CdS1,2015,M,0.5,12,15,21,LS,EsameMatematica,18
CdS1,2015,M,0.772727,57,60,25,LS,EsameMatematica,22
CdS1,2015,M,0.818182,39,39,24,LS,EsameMatematica,21
CdS1,2015,F,0.818182,21,24,23,LS,EsameMatematica,21
CdS1,2015,F,0.772727,27,30,21,LS,EsameMatematica,20
CdS1,2015,F,0.454545,0,3,0,LC,'Non superato',0
CdS1,2015,M,0.909091,57,57,28,Altro,EsameMatematica,31
CdS1,2015,F,0.454545,9,12,25,LC,'Non superato',0
CdS1,2015,M,0.681818,21,21,21,IT,EsameMatematica,20
CdS1,2015,M,0.954545,57,57,28,LS,EsameMatematica,31
CdS2,2015,M,1,6,9,23,LS,'Non superato',0
CdS2,2015,M,0.590909,0,15,0,LC,EsameMatematica,0
CdS2,2015,M,0.681818,42,45,23,TC,'Non superato',0
CdS2,2015,M,0.727273,0,3,0,LS,EsameMatematica,21
CdS2,2015,M,0.5,21,27,23,LC,'Non superato',0
CdS2,2015,M,0.318182,0,3,0,TC,'Non superato',0
CdS2,2015,M,0.863636,24,27,22,LS,EsameMatematica,27
CdS2,2015,M,0.227273,24,24,26,IT,EsameMatematica,27
CdS2,2015,M,0.590909,12,12,25,LS,'Non superato',0
CdS2,2015,F,0.818182,24,24,26,LS,EsameMatematica,24
CdS2,2015,M,0.727273,57,60,27,TC,EsameMatematica,30
CdS2,2015,M,0.181818,36,39,23,Altro,EsameMatematica,22
CdS2,2015,M,0.636364,33,33,25,LS,EsameMatematica,30
CdS2,2015,M,0.772727,36,39,26,LS,EsameMatematica,27
CdS2,2015,M,0.772727,24,27,26,IT,'Non superato',0
CdS2,2015,F,0.545455,12,15,27,LS,EsameMatematica,27
CdS2,2015,M,0.363636,24,24,27,LS,EsameMatematica,28
CdS2,2015,M,0.772727,24,24,27,LS,EsameMatematica,29
CdS2,2015,M,0.363636,12,12,28,IT,EsameMatematica,24
CdS2,2015,M,0.727273,24,27,28,IT,'Non superato',0
CdS2,2015,M,0.363636,12,12,25,LS,EsameMatematica,24
CdS2,2015,M,0.727273,57,60,26,IT,EsameMatematica,24
CdS2,2015,F,0.590909,33,36,28,LS,EsameMatematica,31
CdS2,2015,M,0.772727,12,12,22,IT,'Non superato',0
CdS2,2015,M,0.727273,24,24,25,Altro,EsameMatematica,25
CdS2,2015,M,0.590909,36,36,25,IT,'Non superato',0
CdS2,2015,M,0.227273,0,3,0,TC,'Non superato',0
CdS2,2015,M,0.034091,0,3,0,TC,'Non superato',0
CdS2,2015,M,0.454545,24,27,29,TC,EsameMatematica,29
CdS2,2015,M,0.727273,36,36,25,IT,EsameMatematica,23
CdS2,2015,F,0.863636,57,60,30,LS,EsameMatematica,31
CdS2,2015,M,0.181818,36,39,27,Altro,EsameMatematica,26
CdS2,2015,M,0.5,24,24,26,IT,'Non superato',0
CdS2,2015,M,0.454545,12,12,25,TC,'Non superato',0
CdS2,2015,M,0.5,33,36,24,TC,EsameMatematica,24
CdS2,2015,F,0.454545,24,24,26,LS,EsameMatematica,26
CdS2,2015,M,0.409091,0,3,0,IT,'Non superato',0
CdS2,2015,M,0.318182,24,27,23,IT,EsameMatematica,22
CdS2,2015,M,0.545455,12,15,23,IT,EsameMatematica,23
CdS2,2015,M,0.409091,36,36,26,TC,EsameMatematica,25
CdS2,2015,M,0.5,24,24,27,IT,EsameMatematica,23
CdS2,2015,M,0.727273,57,57,27,IT,EsameMatematica,29
CdS2,2015,M,0.363636,24,24,26,IT,EsameMatematica,30
CdS2,2015,M,0.681818,24,24,29,LS,EsameMatematica,29
CdS2,2015,M,0.590909,36,39,25,IT,EsameMatematica,19
CdS2,2015,M,0.590909,45,45,26,IP,EsameMatematica,25
CdS2,2015,M,0.727273,33,33,25,IT,EsameMatematica,27
CdS2,2015,M,0.363636,24,24,24,TC,EsameMatematica,23
CdS2,2015,M,0.5,24,24,23,LS,EsameMatematica,20
CdS2,2015,M,0.454545,0,3,0,Altro,EsameMatematica,24
CdS2,2015,M,0.818182,24,27,29,LS,EsameMatematica,30
CdS2,2015,M,0.5,33,33,25,IT,EsameMatematica,24
CdS2,2015,M,0.772727,36,36,23,IP,EsameMatematica,24
CdS2,2015,F,0.045455,0,3,0,Altro,EsameMatematica,24
CdS2,2015,M,0.863636,0,3,0,LS,'Non superato',0
CdS2,2015,F,0.454545,24,24,26,TC,EsameMatematica,27
CdS2,2015,M,0.545455,24,24,24,IT,'Non superato',0
CdS2,2015,M,0.636364,24,24,28,IT,EsameMatematica,28
CdS2,2015,M,0.818182,57,57,28,IT,EsameMatematica,30
CdS2,2015,M,0.863636,33,33,24,LS,EsameMatematica,26
CdS3,2015,F,0.818182,33,36,23,LS,EsameMatematica,28
CdS3,2015,M,1,57,60,29,LS,EsameMatematica,30
CdS3,2015,M,0.863636,39,42,26,LS,EsameMatematica,27
CdS3,2015,F,0.863636,24,27,25,LS,'Non superato',0
CdS3,2015,M,0.954545,15,18,28,LS,EsameMatematica,19
CdS3,2015,M,0.954545,33,36,25,LS,EsameMatematica,27
CdS3,2015,M,0.772727,39,42,25,LS,EsameMatematica,23
CdS3,2015,F,0.636364,15,15,20,LS,'Non superato',0
CdS3,2015,F,0.909091,57,60,27,LS,EsameMatematica,26
CdS3,2015,M,0.909091,48,51,25,LS,EsameMatematica,25
CdS3,2015,M,0.954545,57,60,28,LS,EsameMatematica,28
CdS3,2015,M,0.863636,24,27,25,LS,EsameMatematica,24
CdS3,2015,M,1,39,42,25,LS,EsameMatematica,22
CdS3,2015,F,0.863636,48,51,25,LS,EsameMatematica,23
CdS3,2015,F,0.590909,15,18,24,LS,EsameMatematica,26
CdS3,2015,M,0.909091,57,60,29,LS,EsameMatematica,30
CdS3,2015,F,0.818182,24,27,25,LS,EsameMatematica,26
CdS3,2015,F,0.863636,48,51,26,LS,EsameMatematica,24
CdS3,2015,M,1,48,48,30,LS,EsameMatematica,31
CdS3,2015,M,0.954545,0,3,0,LS,'Non superato',0
CdS3,2015,M,0.954545,48,51,28,LS,EsameMatematica,26
CdS3,2015,M,1,48,48,27,LC,EsameMatematica,27
CdS3,2015,M,0.954545,33,33,25,LS,EsameMatematica,22
CdS3,2015,F,0.863636,24,27,23,Altro,EsameMatematica,28
CdS3,2015,F,0.636364,15,15,24,LC,'Non superato',0
CdS3,2015,M,0.772727,48,48,25,LS,EsameMatematica,25
CdS3,2015,M,0.954545,48,51,28,LS,EsameMatematica,25
CdS3,2015,F,0.590909,0,3,0,LS,'Non superato',0
CdS3,2015,M,0.863636,24,24,27,LS,'Non superato',0
CdS3,2015,M,0.772727,39,42,21,IT,EsameMatematica,21
CdS1,2016,M,0.619048,0,3,0,LS,'Non superato',0
CdS1,2016,M,0.285714,21,24,20,Altro,'Non superato',0
CdS1,2016,M,0.654762,45,48,24,LS,EsameMatematica,21
CdS1,2016,M,0.619048,57,60,27,LS,EsameMatematica,28
CdS1,2016,F,0.761905,45,48,24,LS,EsameMatematica,24
CdS1,2016,M,0.464286,45,48,23,LC,EsameMatematica,23
CdS1,2016,M,0.5,57,57,25,LS,EsameMatematica,26
CdS1,2016,M,0.52381,45,48,26,LS,EsameMatematica,24
CdS1,2016,M,0.690476,45,45,28,LS,EsameMatematica,26
CdS1,2016,M,0.511905,27,30,21,LS,EsameMatematica,20
CdS1,2016,M,0.880952,6,9,18,LS,'Non superato',0
CdS1,2016,M,0.583333,45,48,25,LS,EsameMatematica,20
CdS1,2016,F,0.547619,51,51,25,LC,EsameMatematica,22
CdS1,2016,F,0.571429,45,48,26,LC,EsameMatematica,25
CdS1,2016,M,0.654762,57,60,29,LS,EsameMatematica,28
CdS1,2016,M,0.690476,45,48,28,LS,EsameMatematica,28
CdS1,2016,M,0.738095,18,18,23,LC,EsameMatematica,22
CdS1,2016,M,0.130952,15,18,21,IT,EsameMatematica,22
CdS1,2016,M,0.535714,24,27,23,LS,EsameMatematica,23
CdS1,2016,M,0.75,45,48,26,LS,EsameMatematica,27
CdS1,2016,M,0.761905,57,60,26,LS,EsameMatematica,24
CdS1,2016,M,0.369048,57,60,27,Altro,EsameMatematica,30
CdS1,2016,F,0.52381,33,36,24,LC,EsameMatematica,24
CdS1,2016,M,0.77381,57,60,26,LS,EsameMatematica,30
CdS1,2016,F,0.52381,0,3,0,LS,'Non superato',0
CdS1,2016,M,0.452381,57,60,25,LS,EsameMatematica,21
CdS1,2016,M,0.452381,9,9,18,IT,'Non superato',0
CdS1,2016,M,0.809524,57,60,30,LS,EsameMatematica,31
CdS1,2016,M,0.619048,21,24,22,LS,EsameMatematica,21
CdS1,2016,M,0.666667,57,60,29,LS,EsameMatematica,31
CdS1,2016,M,0.297619,33,33,22,IP,'Non superato',0
CdS1,2016,M,0.607143,57,60,30,LS,EsameMatematica,31
CdS1,2016,M,0.547619,9,9,22,LS,'Non superato',0
CdS1,2016,M,0.47619,45,48,26,LS,EsameMatematica,22
CdS1,2016,M,0.619048,57,57,28,LS,EsameMatematica,31
CdS1,2016,M,0.488095,57,60,28,LS,EsameMatematica,27
CdS1,2016,F,0.47619,18,21,30,LS,EsameMatematica,31
CdS1,2016,M,0.642857,45,48,24,LS,EsameMatematica,24
CdS1,2016,M,0.511905,33,33,22,LS,EsameMatematica,23
CdS1,2016,F,0.607143,33,36,25,LS,EsameMatematica,28
CdS1,2016,M,0.392857,12,12,18,LS,EsameMatematica,18
CdS1,2016,M,0.559524,27,27,25,LS,EsameMatematica,20
CdS1,2016,M,0.559524,18,18,21,LS,EsameMatematica,22
CdS1,2016,M,0.22619,0,3,0,IT,'Non superato',0
CdS1,2016,F,0.52381,15,15,23,Altro,'Non superato',0
CdS1,2016,M,0.607143,24,24,25,LC,EsameMatematica,25
CdS1,2016,M,0.583333,57,57,22,LS,EsameMatematica,22
CdS1,2016,M,0.095238,9,12,21,LS,'Non superato',0
CdS1,2016,F,0.02381,0,3,0,TC,'Non superato',0
CdS1,2016,M,0.821429,27,27,23,IT,EsameMatematica,25
CdS1,2016,M,0.511905,33,36,25,LS,EsameMatematica,25
CdS1,2016,M,0.690476,33,33,21,LS,EsameMatematica,18
CdS1,2016,F,0.738095,39,42,27,LS,EsameMatematica,26
CdS1,2016,M,0.392857,0,3,0,LC,'Non superato',0
CdS1,2016,M,0.583333,27,30,23,LS,EsameMatematica,20
CdS1,2016,F,0.440476,18,21,25,LS,'Non superato',0
CdS1,2016,M,0.190476,0,3,0,LS,'Non superato',0
CdS1,2016,M,0.428571,24,24,27,LC,EsameMatematica,28
CdS1,2016,F,0.22619,6,6,21,Altro,'Non superato',0
CdS2,2016,M,0.404762,24,36,29,LS,EsameMatematica,26
CdS2,2016,F,0.5,45,51,25,LS,EsameMatematica,23
CdS2,2016,M,0.428571,36,48,30,TC,EsameMatematica,30
CdS2,2016,M,0.52381,57,60,27,LS,EsameMatematica,25
CdS2,2016,M,0.52381,33,33,26,IT,EsameMatematica,26
CdS2,2016,M,0.285714,24,27,27,TC,EsameMatematica,26
CdS2,2016,M,0.428571,12,12,18,Altro,'Non superato',0
CdS2,2016,M,0.238095,24,24,24,Altro,EsameMatematica,28
CdS2,2016,M,0.630952,36,36,28,LS,EsameMatematica,28
CdS2,2016,M,0.178571,48,51,28,Altro,EsameMatematica,28
CdS2,2016,M,0.380952,36,36,25,IT,EsameMatematica,24
CdS2,2016,M,0.690476,57,60,31,LS,EsameMatematica,31
CdS2,2016,M,0.166667,12,12,25,IT,'Non superato',0
CdS2,2016,M,0.083333,24,24,24,IT,EsameMatematica,24
CdS2,2016,M,0.25,0,3,0,LS,'Non superato',0
CdS2,2016,M,0.095238,12,12,20,TC,'Non superato',0
CdS2,2016,M,0.261905,12,12,26,IT,'Non superato',0
CdS2,2016,M,0.619048,45,45,26,LS,EsameMatematica,31
CdS2,2016,M,0.369048,33,33,23,LS,EsameMatematica,23
CdS2,2016,F,0.333333,24,24,24,LS,EsameMatematica,23
CdS2,2016,M,0.083333,24,24,26,IP,'Non superato',0
CdS2,2016,M,0.52381,45,48,26,TC,EsameMatematica,26
CdS2,2016,M,0.761905,45,48,29,IT,EsameMatematica,28
CdS2,2016,M,0.261905,0,3,0,IT,'Non superato',0
CdS2,2016,M,0.488095,12,12,26,TC,EsameMatematica,20
CdS2,2016,M,0.321429,36,39,27,TC,EsameMatematica,27
CdS2,2016,M,0.5,45,48,29,IT,EsameMatematica,31
CdS2,2016,M,0.547619,48,48,30,IT,EsameMatematica,31
CdS2,2016,M,0.607143,36,36,25,LS,EsameMatematica,23
CdS2,2016,M,0.607143,12,12,25,IP,EsameMatematica,21
CdS2,2016,M,0.309524,45,48,27,LS,EsameMatematica,31
CdS2,2016,M,0.535714,12,15,26,LS,EsameMatematica,25
CdS2,2016,M,0.190476,12,12,30,IT,'Non superato',0
CdS2,2016,M,0.559524,21,21,29,IT,EsameMatematica,31
CdS2,2016,M,0.22619,24,24,28,IT,EsameMatematica,24
CdS2,2016,M,0.095238,12,15,20,IT,'Non superato',0
CdS2,2016,M,0.333333,36,36,28,IT,EsameMatematica,29
CdS2,2016,M,0.714286,45,48,24,LS,EsameMatematica,30
CdS2,2016,M,0.47619,9,9,19,LS,EsameMatematica,25
CdS2,2016,M,0.47619,24,24,22,LS,EsameMatematica,20
CdS2,2016,F,0.464286,12,15,27,Altro,EsameMatematica,28
CdS2,2016,M,0.309524,24,27,22,TC,EsameMatematica,23
CdS2,2016,F,0.345238,24,24,27,LS,EsameMatematica,27
CdS2,2016,M,0.428571,57,60,27,IT,EsameMatematica,26
CdS2,2016,F,0.190476,21,21,24,Altro,EsameMatematica,29
CdS2,2016,M,0.166667,12,15,25,LS,'Non superato',0
CdS2,2016,F,0.083333,12,12,20,IT,'Non superato',0
CdS2,2016,M,0.559524,36,36,30,LS,EsameMatematica,31
CdS2,2016,M,0.559524,33,33,29,LS,EsameMatematica,31
CdS2,2016,M,0.047619,24,27,27,IT,'Non superato',0
CdS2,2016,M,0.666667,12,12,26,LS,'Non superato',0
CdS2,2016,M,0.714286,36,39,26,LS,EsameMatematica,30
CdS2,2016,F,0.595238,12,12,24,LS,EsameMatematica,24
CdS2,2016,M,0.083333,0,3,0,Altro,'Non superato',0
CdS2,2016,M,0.297619,36,36,26,IT,EsameMatematica,22
CdS2,2016,M,0.440476,21,21,24,LS,EsameMatematica,26
CdS2,2016,M,0.892857,45,45,24,IT,EsameMatematica,31
CdS2,2016,M,0.488095,24,24,22,LS,EsameMatematica,20
CdS2,2016,M,0.309524,12,12,29,TC,EsameMatematica,27
CdS2,2016,F,0.404762,45,48,27,Altro,EsameMatematica,24
CdS2,2016,M,0.642857,36,42,30,LS,EsameMatematica,30
CdS2,2016,M,0.309524,0,3,0,LS,EsameMatematica,23
CdS2,2016,M,0,0,3,0,Altro,'Non superato',0
CdS2,2016,F,0.380952,33,36,25,Altro,EsameMatematica,25
CdS2,2016,M,0.666667,33,33,29,IT,EsameMatematica,29
CdS2,2016,M,0.011905,12,15,22,LS,'Non superato',0
CdS2,2016,M,0.047619,12,12,21,LS,EsameMatematica,21
CdS2,2016,M,0.511905,57,60,25,IT,EsameMatematica,25
CdS2,2016,M,0.583333,33,33,23,TC,EsameMatematica,24
CdS2,2016,M,0.583333,33,36,28,TC,EsameMatematica,31
CdS2,2016,M,0.178571,21,21,25,IP,'Non superato',0
CdS2,2016,M,0.642857,33,33,30,IT,EsameMatematica,31
CdS2,2016,M,0.190476,12,12,25,LS,'Non superato',0
CdS2,2016,M,0.345238,48,48,27,IT,EsameMatematica,30
CdS2,2016,M,0.571429,12,12,31,LS,EsameMatematica,31
CdS2,2016,M,0.511905,12,12,21,IT,'Non superato',0
CdS2,2016,M,0.035714,0,3,0,TC,'Non superato',0
CdS2,2016,M,0.285714,24,24,29,Altro,EsameMatematica,28
CdS2,2016,M,0.190476,0,3,0,TC,'Non superato',0
CdS2,2016,M,0.238095,24,24,27,TC,EsameMatematica,29
CdS2,2016,M,0.107143,9,9,24,LS,'Non superato',0
CdS2,2016,M,0.166667,0,6,0,LS,'Non superato',0
CdS2,2016,M,0.5,57,57,26,LS,EsameMatematica,28
CdS2,2016,M,0.22619,36,36,30,IT,EsameMatematica,30
CdS2,2016,M,0.392857,24,24,24,IT,EsameMatematica,27
CdS3,2016,F,0.464286,0,3,0,LS,'Non superato',0
CdS3,2016,F,0.690476,42,45,22,LS,EsameMatematica,20
CdS3,2016,M,0.595238,30,33,24,IT,EsameMatematica,23
CdS3,2016,F,0.464286,48,51,21,LS,EsameMatematica,23
CdS3,2016,M,0.5,48,51,23,LS,EsameMatematica,22
CdS3,2016,F,0.5,18,21,22,LS,'Non superato',0
CdS3,2016,M,0.654762,48,51,26,LS,EsameMatematica,24
CdS3,2016,M,0.571429,57,60,30,LS,EsameMatematica,30
CdS3,2016,F,0.785714,48,51,24,IT,EsameMatematica,22
CdS3,2016,M,0.642857,39,42,28,LS,EsameMatematica,30
CdS3,2016,M,0.666667,0,3,0,LS,'Non superato',0
CdS3,2016,F,0.714286,48,51,25,LS,EsameMatematica,30
CdS3,2016,F,0.464286,33,36,25,LS,EsameMatematica,25
CdS3,2016,F,0.25,39,42,22,LC,EsameMatematica,23
CdS3,2016,F,0.785714,48,51,26,LS,EsameMatematica,23
CdS3,2016,M,0.952381,48,51,29,LS,EsameMatematica,26
CdS3,2016,M,0.904762,0,3,0,LS,'Non superato',0
CdS3,2016,F,0.5,39,42,20,LS,EsameMatematica,20
CdS3,2016,M,0.702381,0,3,0,LS,'Non superato',0
CdS3,2016,F,0.535714,48,51,28,LS,EsameMatematica,28
CdS3,2016,M,0.595238,9,12,24,LS,'Non superato',0
CdS3,2016,M,0.940476,57,60,31,LS,EsameMatematica,31
CdS3,2016,F,0.547619,48,51,28,LS,EsameMatematica,30
CdS3,2016,M,0.77381,57,60,30,LS,EsameMatematica,28
CdS3,2016,M,0.309524,24,24,22,LS,EsameMatematica,20
CdS3,2016,M,0.72619,48,51,29,LS,EsameMatematica,30
CdS3,2016,M,0.5,48,51,27,IT,EsameMatematica,28
CdS3,2016,M,0.714286,24,24,24,LS,EsameMatematica,24
CdS3,2016,M,1,57,57,30,LS,EsameMatematica,30
CdS3,2016,F,0.654762,48,51,27,LC,EsameMatematica,24
CdS3,2016,F,0.5,15,18,26,LS,'Non superato',0
CdS3,2016,F,0.654762,30,33,21,LS,EsameMatematica,20
CdS3,2016,M,0.952381,48,51,30,LS,EsameMatematica,30
CdS3,2016,M,0.22619,15,15,18,LC,'Non superato',0
CdS3,2016,F,0.297619,0,3,0,LS,'Non superato',0
CdS3,2016,F,0.416667,0,3,0,LS,'Non superato',0
CdS3,2016,M,0.416667,39,39,28,TC,EsameMatematica,28
CdS3,2016,F,0.738095,48,51,25,LS,EsameMatematica,24
CdS3,2016,F,0.297619,0,3,0,LC,'Non superato',0
CdS3,2016,F,0.642857,15,18,27,LS,EsameMatematica,27
CdS3,2016,F,0.428571,15,18,18,LS,EsameMatematica,18
CdS3,2016,M,0.452381,0,3,0,Altro,'Non superato',0
